# maciexl-2-or (Data loaded from a file)
# 522 data points written for 58 variables.
#
# Time (s),Altitude (ft),Altitude above sea level (ft),Vertical velocity (m/s),Total velocity (m/s),Vertical acceleration (m/s²),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (° N),Longitude (° E),Angle of attack (°),Roll rate (°/s),Pitch rate (°/s),Yaw rate (°/s),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Mass (g),Motor mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),Gravitational acceleration (m/s²),CP location (mm),CG location (mm),Stability margin calibers (​),Thrust (N),Thrust-to-weight ratio (​),Drag force (N),Drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Axial drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Wind velocity (m/s),Wind direction (°),Air temperature (°C),Air pressure (mbar),Air density (g/cm³),Speed of sound (m/s),Mach number (​),Reynolds number (​),Reference length (mm),Reference area (cm²),Simulation time step (s),Computation time (s),Coriolis acceleration (m/s²)
# Event IGNITION occurred at t=0 seconds
# Event LAUNCH occurred at t=0 seconds
63.68,489.718,489.718,-6.65,6.97,0.011,0.428,-104.938,0.082,104.938,270.035,2.087,0.428,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.345,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.798,90.012,14.03,995.7,0.001,339.801,0.02,7.123e5,79,50,0.34,0.2,9.042e-4
64.019,482.313,482.313,-6.646,6.924,-0.006,0.168,-107.182,0.082,107.182,270.035,1.942,0.168,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.246,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.829,90.012,14.044,996,0.001,339.81,0.02,7.115e5,79,50,0.34,0.2,8.969e-4
64.359,474.905,474.905,-6.648,6.91,0.006,0.315,-109.314,0.082,109.314,270.035,1.885,0.315,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.307,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.099,90.012,14.059,996.3,0.001,339.819,0.02,7.121e5,79,50,0.339,0.201,8.945e-4
64.698,467.5,467.5,-6.646,6.939,-0.003,0.021,-111.473,0.082,111.473,270.035,1.992,0.021,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.251,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.978,90.012,14.074,996.5,0.001,339.828,0.02,7.116e5,79,50,0.34,0.201,8.992e-4
65.038,460.098,460.098,-6.647,6.937,0.002,0.056,-113.688,0.082,113.688,270.035,1.985,0.056,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.273,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.023,90.012,14.088,996.8,0.001,339.837,0.02,7.119e5,79,50,0.339,0.201,8.99e-4
65.377,452.697,452.697,-6.647,6.942,0.008,0.355,-115.909,0.082,115.909,270.035,2.004,0.355,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.322,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.764,90.012,14.103,997.1,0.001,339.845,0.02,7.124e5,79,50,0.339,0.201,8.998e-4
65.716,445.299,445.299,-6.644,6.906,-0.003,0.17,-118.071,0.082,118.071,270.035,1.883,0.17,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.258,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.999,90.012,14.118,997.3,0.001,339.854,0.02,7.118e5,79,50,0.339,0.201,8.939e-4
66.056,437.897,437.897,-6.645,6.923,0.006,0.338,-120.2,0.082,120.2,270.035,1.941,0.338,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.313,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.171,90.012,14.132,997.6,0.001,339.863,0.02,7.124e5,79,50,0.339,0.201,8.966e-4
66.395,430.502,430.502,-6.643,6.953,0.005,0.423,-122.425,0.082,122.425,270.035,2.056,0.423,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.322,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.343,90.012,14.147,997.9,0.001,339.872,0.02,7.125e5,79,50,0.339,0.201,9.018e-4
66.735,423.11,423.11,-6.641,6.996,-0.007,0.021,-124.793,0.082,124.793,270.035,2.199,0.02,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.235,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.214,90.012,14.162,998.1,0.001,339.881,0.02,7.118e5,79,50,0.339,0.201,9.087e-4
67.074,415.715,415.715,-6.643,7,0.002,0.038,-127.247,0.082,127.247,270.035,2.206,0.038,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.272,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.233,90.012,14.176,998.4,0.001,339.89,0.02,7.122e5,79,50,0.339,0.201,9.094e-4
67.413,408.323,408.323,-6.642,7.003,0.003,0.136,-129.708,0.082,129.708,270.035,2.219,0.136,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.279,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.127,90.012,14.191,998.7,0.001,339.899,0.02,7.123e5,79,50,0.339,0.201,9.1e-4
67.752,400.932,400.932,-6.641,6.988,0.001,0.006,-132.152,0.082,132.152,270.035,2.173,0.006,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.268,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.169,90.012,14.206,998.9,0.001,339.908,0.02,7.122e5,79,50,0.339,0.201,9.075e-4
68.091,393.543,393.543,-6.641,6.987,0.002,0.008,-134.57,0.082,134.57,270.035,2.171,0.007,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.272,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.177,90.012,14.22,999.2,0.001,339.916,0.02,7.123e5,79,50,0.339,0.201,9.073e-4
68.43,386.158,386.158,-6.64,6.987,0.016,0.52,-136.985,0.082,136.985,270.035,2.173,0.52,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.382,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.822,90.012,14.235,999.4,0.001,339.925,0.02,7.133e5,79,50,0.339,0.201,9.074e-4
68.769,378.773,378.773,-6.635,6.929,-0.011,0.072,-139.304,0.082,139.304,270.035,1.997,0.071,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.219,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.046,90.012,14.25,999.7,0.001,339.934,0.02,7.119e5,79,50,0.339,0.202,8.981e-4
69.109,371.388,371.388,-6.639,6.94,0.014,0.491,-141.542,0.082,141.542,270.035,2.021,0.491,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.369,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.689,90.012,14.264,1000,0.001,339.943,0.02,7.133e5,79,50,0.339,0.202,8.997e-4
69.448,364.006,364.006,-6.634,6.888,-0.009,0.174,-143.694,0.082,143.694,270.035,1.855,0.174,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.235,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.737,90.012,14.279,1000,0.001,339.952,0.02,7.122e5,79,50,0.339,0.202,8.914e-4
69.787,356.624,356.624,-6.637,6.876,0.002,0.139,-145.725,0.079,145.725,270.035,1.796,0.139,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.274,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.702,90.012,14.293,1001,0.001,339.961,0.02,7.126e5,79,50,0.339,0.202,8.892e-4
70.126,349.245,349.245,-6.637,6.863,0.002,0.126,-147.697,0.079,147.697,270.035,1.749,0.126,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.275,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.835,90.012,14.308,1001,0.001,339.97,0.02,7.126e5,79,50,0.339,0.202,8.871e-4
70.464,341.867,341.867,-6.636,6.873,0.001,0.065,-149.665,0.079,149.665,270.035,1.791,0.065,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.271,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.748,90.012,14.323,1001,0.001,339.978,0.02,7.126e5,79,50,0.339,0.202,8.889e-4
70.803,334.491,334.491,-6.635,6.867,0.003,0.127,-151.644,0.079,151.644,270.035,1.769,0.127,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.278,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.684,90.012,14.337,1001,0.001,339.987,0.02,7.127e5,79,50,0.339,0.202,8.879e-4
71.142,327.119,327.119,-6.634,6.855,0.002,0.142,-153.586,0.079,153.586,270.035,1.726,0.142,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.277,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.823,90.012,14.352,1002,0.001,339.996,0.02,7.128e5,79,50,0.339,0.202,8.86e-4
71.481,319.744,319.744,-6.634,6.867,0.001,0.049,-155.531,0.079,155.531,270.035,1.774,0.049,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.269,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.741,90.012,14.367,1002,0.001,340.005,0.02,7.127e5,79,50,0.339,0.202,8.879e-4
71.819,312.375,312.375,-6.633,6.862,0.004,0.208,-157.493,0.079,157.493,270.035,1.757,0.208,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.29,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.899,90.012,14.381,1002,0.001,340.014,0.02,7.13e5,79,50,0.339,0.202,8.871e-4
72.158,305.003,305.003,-6.632,6.879,-1.532e-4,0.005,-159.485,0.079,159.485,270.035,1.828,0.005,28.61,-80.6,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.263,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.825,90.012,14.396,1002,0.001,340.023,0.02,7.128e5,79,50,0.339,0.203,8.9e-4
72.497,297.635,297.635,-6.632,6.879,0.002,0.027,-161.516,0.079,161.516,270.035,1.826,0.027,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.273,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.845,90.012,14.41,1003,0.001,340.032,0.02,7.129e5,79,50,0.339,0.203,8.899e-4
72.835,290.269,290.269,-6.631,6.881,0.003,0.127,-163.55,0.079,163.55,270.035,1.835,0.127,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.279,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.75,90.012,14.425,1003,0.001,340.04,0.02,7.13e5,79,50,0.339,0.203,8.902e-4
73.174,282.904,282.904,-6.63,6.868,0.002,0.112,-165.564,0.079,165.564,270.035,1.793,0.112,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.274,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.869,90.012,14.44,1003,0.001,340.049,0.019,7.13e5,79,50,0.339,0.203,8.882e-4
73.512,275.541,275.541,-6.63,6.878,0.001,0.008,-167.575,0.079,167.575,270.035,1.831,0.008,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.27,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.826,90.012,14.454,1003,0.001,340.058,0.019,7.13e5,79,50,0.338,0.203,8.898e-4
73.851,268.179,268.179,-6.629,6.877,0.003,0.109,-169.606,0.079,169.606,270.035,1.828,0.109,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.277,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.754,90.012,14.469,1004,0.001,340.067,0.019,7.131e5,79,50,0.338,0.203,8.896e-4
74.189,260.82,260.82,-6.628,6.866,0.003,0.169,-171.617,0.079,171.617,270.035,1.791,0.169,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.282,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.906,90.012,14.483,1004,0.001,340.076,0.019,7.132e5,79,50,0.338,0.203,8.879e-4
74.528,253.461,253.461,-6.627,6.88,0.014,0.512,-173.635,0.079,173.635,270.035,1.848,0.512,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.374,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.194,90.012,14.498,1004,0.001,340.085,0.02,7.141e5,79,50,0.338,0.203,8.903e-4
74.866,246.106,246.106,-6.623,6.924,-0.004,0.371,-175.784,0.079,175.784,270.035,2.021,0.371,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.275,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.273,90.012,14.512,1004,0.001,340.093,0.019,7.133e5,79,50,0.339,0.203,8.977e-4
75.205,238.75,238.75,-6.624,6.963,-0.004,0.122,-178.1,0.079,178.1,270.035,2.147,0.122,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.25,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.23,90.012,14.527,1005,0.001,340.102,0.019,7.131e5,79,50,0.338,0.203,9.04e-4
75.543,231.394,231.394,-6.625,6.977,0.012,0.466,-180.505,0.079,180.505,270.035,2.188,0.466,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.358,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.504,90.012,14.542,1005,0.001,340.111,0.02,7.141e5,79,50,0.338,0.203,9.063e-4
75.881,224.042,224.042,-6.621,7.024,-0.008,0.122,-183.022,0.079,183.022,270.035,2.346,0.122,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.234,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.264,90.012,14.556,1005,0.001,340.12,0.019,7.13e5,79,50,0.338,0.203,9.142e-4
76.22,216.69,216.69,-6.624,7.013,0.001,0.055,-185.604,0.079,185.604,270.035,2.304,0.055,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.271,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.342,90.012,14.571,1006,0.001,340.129,0.019,7.134e5,79,50,0.338,0.203,9.122e-4
76.558,209.341,209.341,-6.623,7.019,0.007,0.313,-188.169,0.079,188.169,270.035,2.323,0.313,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.311,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.112,90.012,14.585,1006,0.001,340.138,0.019,7.138e5,79,50,0.338,0.204,9.132e-4
76.896,201.995,201.995,-6.621,6.983,-0.002,0.15,-190.689,0.079,190.689,270.035,2.217,0.15,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.261,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.116,90.012,14.6,1006,0.001,340.146,0.019,7.134e5,79,50,0.338,0.204,9.073e-4
77.234,194.646,194.646,-6.622,6.967,0.002,0.119,-193.12,0.079,193.12,270.035,2.167,0.119,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.274,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.248,90.012,14.614,1006,0.001,340.155,0.019,7.136e5,79,50,0.338,0.204,9.048e-4
77.572,187.3,187.3,-6.621,6.979,0.002,0.066,-195.545,0.079,195.545,270.035,2.207,0.066,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.271,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.252,90.012,14.629,1007,0.001,340.164,0.019,7.136e5,79,50,0.338,0.204,9.068e-4
77.91,179.957,179.957,-6.621,6.986,0.004,0.22,-198.005,0.079,198.005,270.035,2.229,0.22,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.291,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.081,90.012,14.643,1007,0.001,340.173,0.019,7.138e5,79,50,0.338,0.204,9.079e-4
78.248,172.618,172.618,-6.619,6.961,0.018,0.607,-200.436,0.079,200.436,270.035,2.155,0.607,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.413,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.746,90.012,14.658,1007,0.001,340.182,0.019,7.15e5,79,50,0.338,0.204,9.039e-4
78.586,165.279,165.279,-6.613,6.894,-0.016,0.142,-202.713,0.079,202.713,270.035,1.95,0.141,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.206,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.855,90.012,14.673,1007,0.001,340.19,0.019,7.131e5,79,50,0.338,0.204,8.932e-4
78.925,157.936,157.936,-6.618,6.886,0.002,0.106,-204.849,0.079,204.849,270.035,1.902,0.106,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.273,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.974,90.012,14.687,1008,0.001,340.199,0.019,7.138e5,79,50,0.338,0.204,8.916e-4
79.263,150.6,150.6,-6.618,6.896,0.002,0.034,-206.978,0.079,206.978,270.035,1.938,0.034,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.271,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.961,90.012,14.702,1008,0.001,340.208,0.019,7.138e5,79,50,0.338,0.204,8.932e-4
79.601,143.264,143.264,-6.617,6.898,0.002,0.069,-209.131,0.079,209.131,270.035,1.949,0.069,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.274,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.996,90.012,14.716,1008,0.001,340.217,0.019,7.139e5,79,50,0.338,0.204,8.937e-4
79.938,135.932,135.932,-6.617,6.904,0.012,0.457,-211.306,0.079,211.306,270.035,1.972,0.457,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.357,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.665,90.012,14.731,1008,0.001,340.226,0.019,7.147e5,79,50,0.338,0.204,8.947e-4
80.276,128.599,128.599,-6.612,6.858,-0.008,0.053,-213.406,0.079,213.406,270.035,1.818,0.052,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.231,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.784,90.012,14.745,1009,0.001,340.235,0.019,7.136e5,79,50,0.338,0.204,8.872e-4
80.614,121.266,121.266,-6.615,6.856,0.003,0.114,-215.413,0.075,215.413,270.035,1.801,0.114,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.278,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.878,90.012,14.76,1009,0.001,340.243,0.019,7.141e5,79,50,0.338,0.204,8.867e-4
80.952,113.937,113.937,-6.614,6.865,0.002,0.125,-217.428,0.075,217.428,270.035,1.839,0.125,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.276,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.756,90.012,14.774,1009,0.001,340.252,0.019,7.141e5,79,50,0.338,0.204,8.883e-4
81.29,106.611,106.611,-6.614,6.853,0.002,0.11,-219.442,0.075,219.442,270.035,1.797,0.11,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.275,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.872,90.012,14.789,1009,0.001,340.261,0.019,7.141e5,79,50,0.338,0.204,8.864e-4
81.627,99.285,99.285,-6.613,6.863,0.002,0.085,-221.453,0.075,221.453,270.035,1.834,0.085,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.273,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.893,90.012,14.803,1010,0.001,340.27,0.019,7.142e5,79,50,0.338,0.205,8.879e-4
81.965,91.959,91.959,-6.612,6.87,0.008,0.339,-223.504,0.075,223.504,270.035,1.863,0.339,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.319,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.092,90.012,14.818,1010,0.001,340.278,0.019,7.146e5,79,50,0.338,0.205,8.891e-4
82.302,84.636,84.636,-6.61,6.899,-0.003,0.147,-225.63,0.075,225.63,270.035,1.978,0.147,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.258,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.077,90.012,14.832,1010,0.001,340.287,0.019,7.141e5,79,50,0.338,0.205,8.941e-4
82.64,77.313,77.313,-6.611,6.915,0.002,0.141,-227.848,0.075,227.848,270.035,2.027,0.141,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.276,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.933,90.012,14.847,1010,0.001,340.296,0.019,7.143e5,79,50,0.338,0.205,8.965e-4
82.978,69.993,69.993,-6.61,6.9,0.014,0.513,-230.066,0.075,230.066,270.035,1.98,0.512,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.376,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.635,90.012,14.861,1011,0.001,340.305,0.019,7.153e5,79,50,0.337,0.205,8.942e-4
83.315,62.677,62.677,-6.605,6.848,-0.011,0.033,-232.162,0.075,232.162,270.035,1.807,0.031,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.22,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.828,90.012,14.876,1011,0.001,340.314,0.019,7.139e5,79,50,0.338,0.205,8.858e-4
83.653,55.358,55.358,-6.609,6.854,0.015,0.516,-234.17,0.075,234.17,270.035,1.817,0.515,28.61,-80.601,NaN,NaN,NaN,NaN,37.414,89.954,4010,288,0.398,0.002,9.792,0,908,-11.539,0,0,39.381,302.325,0,302.325,0,302.325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.471,90.012,14.89,1011,0.001,340.322,0.019,7.154e5,79,50,0.337,0.205,8.867e-4
