#version,serial,flight,time,state,state_name,acceleration,height,speed,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro
6, 12779, 1,    51.35, 5,   coast,    0.60,    0.00,    0.00, 0.00, 0.00, 2.75,  10.47,  -1.72,   3.08,-174.75, -98.05, -24.36,   0.31,  -0.15,  -0.06, 153.52,-5.59
6, 12779, 1,    51.36, 5,   coast,    1.71,    0.00,    0.00, 0.00, 0.00, 2.75,  11.57,  -1.26,   4.50,-174.87, -91.71, -22.83,   0.30,  -0.14,  -0.04, 152.69,-5.59
6, 12779, 1,    51.37, 5,   coast,    2.29,    0.00,    0.00, 0.00, 0.00, 2.75,  12.16,  -1.33,   4.99,-175.24, -84.08, -22.04,   0.30,  -0.14,  -0.02, 151.90,-5.59
6, 12779, 1,    51.38, 5,   coast,    2.14,    0.00,    0.00, 0.00, 0.00, 2.75,  12.01,  -1.55,   5.50,-175.24, -75.23, -21.00,   0.30,  -0.14,  -0.01, 151.17,-5.59
6, 12779, 1,    51.39, 5,   coast,    1.99,    0.00,    0.00, 0.00, 0.01, 2.75,  11.85,  -1.28,   5.40,-175.54, -65.83, -20.45,   0.29,  -0.13,  -0.00, 150.51,-5.59
6, 12779, 1,    51.40, 5,   coast,    1.47,    0.00,    0.00, 0.00, 0.00, 2.75,  11.34,  -1.23,   5.73,-176.52, -56.55, -20.58,   0.29,  -0.13,   0.01, 149.93,-5.59
6, 12779, 1,    51.41, 5,   coast,    1.55,    0.00,    0.00, 0.00, 0.01, 2.75,  11.42,  -1.35,   5.91,-177.01, -46.91, -20.64,   0.29,  -0.13,   0.02, 149.42,-5.59
6, 12779, 1,    51.42, 5,   coast,    1.51,    0.00,    0.00, 0.00, 0.00, 2.75,  11.38,  -2.24,   5.20,-174.02, -38.48, -21.06,   0.29,  -0.12,   0.03, 148.98,-5.59
6, 12779, 1,    51.43, 5,   coast,    1.72,    0.00,    0.00, 0.00, 0.01, 2.75,  11.59,  -0.88,   7.19,-174.32, -27.50, -21.86,   0.29,  -0.12,   0.04, 148.63,-5.59
6, 12779, 1,    51.44, 5,   coast,    1.68,    0.00,    0.00, 0.00, 0.00, 2.75,  11.55,  -1.21,   7.54,-175.24, -16.08, -23.44,   0.28,  -0.11,   0.05, 148.39,-5.59
6, 12779, 1,    51.45, 5,   coast,    1.45,    0.00,    0.00, 0.00, 0.02, 2.75,  11.32,  -1.24,   7.36,-175.79,  -3.75, -25.64,   0.28,  -0.11,   0.06, 148.25,-5.59
6, 12779, 1,    51.46, 5,   coast,    0.91,    0.00,    0.00, 0.00, 0.00, 2.75,  10.78,  -1.48,   6.88,-176.03,   8.64, -28.75,   0.28,  -0.10,   0.06, 148.22,-5.59
6, 12779, 1,    51.47, 5,   coast,    0.32,    0.00,    0.00, 0.00, 0.00, 2.75,  10.19,  -1.96,   6.69,-176.89,  20.48, -32.23,   0.28,  -0.10,   0.07, 148.29,-5.59
6, 12779, 1,    51.48, 5,   coast,   -0.63,    0.00,    0.00, 0.00, 0.00, 2.76,   9.25,  -1.31,   6.37,-176.95,  31.89, -36.69,   0.28,  -0.09,   0.08, 148.46,-5.59
6, 12779, 1,    51.49, 5,   coast,   -1.24,    0.00,    0.00, 0.00, 0.02, 2.75,   8.64,  -1.31,   5.64,-177.07,  42.27, -41.82,   0.28,  -0.09,   0.08, 148.71,-5.59
6, 12779, 1,    51.50, 5,   coast,   -1.78,    0.00,    0.00, 0.00, 0.02, 2.76,   8.09,  -1.06,   5.40,-177.19,  51.48, -47.61,   0.28,  -0.08,   0.09, 149.05,-5.59
6, 12779, 1,    51.51, 5,   coast,   -1.49,    0.00,    0.00, 0.00, 0.01, 2.75,   8.38,  -0.93,   5.75,-177.25,  60.15, -53.60,   0.28,  -0.08,   0.09, 149.45,-5.59
6, 12779, 1,    51.52, 5,   coast,   -2.37,    0.00,    0.00, 0.00, 0.00, 2.75,   7.51,  -1.02,   5.01,-176.83,  67.66, -60.00,   0.28,  -0.08,   0.09, 149.92,-5.59
6, 12779, 1,    51.53, 5,   coast,   -2.82,    0.00,    0.00, 0.00, 0.00, 2.76,   7.06,  -1.03,   4.50,-176.34,  74.62, -66.23,   0.28,  -0.07,   0.09, 150.43,-5.59
6, 12779, 1,    51.54, 5,   coast,   -2.82,    0.00,    0.00, 0.00, 0.00, 2.75,   7.06,  -1.19,   4.58,-176.03,  80.23, -72.70,   0.28,  -0.07,   0.10, 150.99,-5.59
6, 12779, 1,    51.55, 5,   coast,   -3.38,    0.00,    0.00, 0.00, 0.00, 2.75,   6.49,  -1.39,   4.36,-175.79,  85.60, -78.80,   0.28,  -0.07,   0.10, 151.57,-5.59
6, 12779, 1,    51.56, 5,   coast,   -3.53,    0.00,    0.00, 0.00, 0.02, 2.76,   6.34,  -1.60,   4.10,-175.91,  90.30, -84.66,   0.29,  -0.07,   0.10, 152.19,-5.59
6, 12779, 1,    51.57, 5,   coast,   -3.24,    0.00,    0.00, 0.00, 0.01, 2.75,   6.64,  -1.91,   4.19,-175.67,  94.33, -90.03,   0.29,  -0.06,   0.10, 152.81,-5.59
6, 12779, 1,    51.58, 5,   coast,   -2.96,    0.00,    0.00, 0.00, 0.01, 2.75,   6.91,  -2.18,   4.05,-175.48,  97.75, -94.67,   0.29,  -0.06,   0.10, 153.45,-5.59
6, 12779, 1,    51.59, 5,   coast,   -1.97,    0.00,    0.00, 0.00, 0.00, 2.75,   7.90,  -2.51,   4.66,-175.67, 101.35, -98.95,   0.29,  -0.06,   0.10, 154.09,-5.59
6, 12779, 1,    51.60, 5,   coast,   -1.39,    0.00,    0.00, 0.00, 0.01, 2.75,   8.48,  -2.70,   4.61,-175.36, 105.13,-102.12,   0.29,  -0.06,   0.10, 154.73,-5.59
6, 12779, 1,    51.61, 5,   coast,   -1.42,    0.00,    0.00, 0.00, 0.00, 2.75,   8.46,  -3.15,   4.10,-176.15, 108.67,-104.80,   0.29,  -0.06,   0.10, 155.38,-5.59
6, 12779, 1,    51.62, 5,   coast,   -0.19,    0.00,    0.00, 0.00, 0.00, 2.75,   9.68,  -3.73,   3.37,-177.31, 111.05,-106.70,   0.29,  -0.05,   0.10, 156.00,-5.59
6, 12779, 1,    51.63, 5,   coast,   -0.31,    0.00,    0.00, 0.00, 0.01, 2.75,   9.56,  -3.86,   3.13,-177.74, 112.09,-107.55,   0.29,  -0.05,   0.10, 156.60,-5.59
6, 12779, 1,    51.64, 5,   coast,   -0.12,    0.00,    0.00, 0.00, 0.01, 2.75,   9.76,  -3.64,   3.61,-177.25, 112.64,-107.37,   0.29,  -0.05,   0.10, 157.17,-5.59
6, 12779, 1,    51.65, 5,   coast,   -0.24,    0.00,    0.00, 0.00, 0.00, 2.75,   9.63,  -3.84,   3.60,-177.62, 112.58,-106.76,   0.29,  -0.05,   0.10, 157.69,-5.59
6, 12779, 1,    51.66, 5,   coast,    0.06,    0.00,    0.00, 0.00, 0.01, 2.75,   9.94,  -4.64,   3.32,-178.53, 112.15,-105.17,   0.30,  -0.05,   0.10, 158.17,-5.59
6, 12779, 1,    51.67, 5,   coast,    0.57,    0.00,    0.00, 0.00, 0.00, 2.75,  10.44,  -5.02,   3.01,-178.35, 110.93,-102.91,   0.30,  -0.05,   0.10, 158.60,-5.59
6, 12779, 1,    51.68, 5,   coast,    1.01,    0.00,    0.00, 0.00, 0.01, 2.75,  10.88,  -6.03,   2.82,-179.33, 109.77, -99.62,   0.30,  -0.04,   0.10, 159.00,-5.59
6, 12779, 1,    51.69, 5,   coast,    1.13,    0.00,    0.00, 0.00, 0.03, 2.75,  11.00,  -6.06,   2.38,-179.94, 108.00, -94.86,   0.30,  -0.04,   0.10, 159.36,-5.59
6, 12779, 1,    51.70, 5,   coast,    1.04,    0.00,    0.00, 0.01, 0.00, 2.75,  10.91,  -6.28,   2.03,-180.79, 105.62, -89.97,   0.30,  -0.04,   0.10, 159.68,-5.59
6, 12779, 1,    51.71, 5,   coast,    1.60,    0.00,    0.00, 0.00, 0.00, 2.75,  11.47,  -6.80,   1.65,-181.16, 103.73, -84.72,   0.31,  -0.03,   0.10, 159.98,-5.59
6, 12779, 1,    51.72, 5,   coast,    1.21,    0.00,    0.00, 0.00, 0.00, 2.75,  11.08,  -6.90,   1.32,-181.95, 101.23, -79.29,   0.31,  -0.03,   0.10, 160.26,-5.59
6, 12779, 1,    51.73, 5,   coast,    1.20,    0.00,    0.00, 0.00, 0.00, 2.75,  11.07,  -7.65,   0.42,-182.56,  98.66, -73.07,   0.31,  -0.03,   0.10, 160.52,-5.59
6, 12779, 1,    51.74, 5,   coast,    1.99,    0.00,    0.00, 0.00, 0.00, 2.75,  11.85,  -7.67,  -0.11,-182.14,  95.12, -65.74,   0.31,  -0.02,   0.10, 160.77,-5.59
6, 12779, 1,    51.75, 5,   coast,    2.45,    0.00,    0.00, 0.00, 0.00, 2.75,  12.31,  -8.37,   0.25,-182.56,  90.97, -57.20,   0.31,  -0.02,   0.10, 161.03,-5.59
6, 12779, 1,    51.76, 5,   coast,    2.39,    0.00,    0.00, 0.00, 0.01, 2.76,  12.26,  -8.55,   0.45,-181.95,  87.37, -48.47,   0.32,  -0.01,   0.10, 161.30,-5.59
6, 12779, 1,    51.77, 5,   coast,    1.41,    0.00,    0.00, 0.00, 0.01, 2.75,  11.28,  -7.89,   0.31,-180.12,  84.20, -38.64,   0.32,  -0.01,   0.10, 161.61,-5.59
6, 12779, 1,    51.78, 5,   coast,   -0.22,    0.00,    0.00, 0.00, 0.00, 2.76,   9.66,  -6.52,   0.27,-179.45,  81.33, -31.20,   0.32,   0.00,   0.10, 161.94,-5.59
6, 12779, 1,    51.79, 5,   coast,   -0.82,    0.00,    0.00, 0.00, 0.00, 2.75,   9.05,  -6.36,  -0.02,-179.02,  78.46, -24.48,   0.33,   0.01,   0.10, 162.30,-5.59
6, 12779, 1,    51.80, 5,   coast,   -2.12,    0.00,    0.00, 0.00, 0.01, 2.75,   7.75,  -5.63,  -0.20,-178.35,  75.90, -18.38,   0.33,   0.01,   0.10, 162.67,-5.59
6, 12779, 1,    51.81, 5,   coast,   -2.32,    0.00,    0.00, 0.00, 0.01, 2.75,   7.55,  -5.80,  -0.24,-178.05,  72.97, -12.82,   0.33,   0.02,   0.10, 163.06,-5.59
6, 12779, 1,    51.82, 5,   coast,   -2.81,    0.00,    0.00, 0.00, 0.00, 2.75,   7.07,  -5.10,  -0.44,-177.13,  70.16,  -7.82,   0.34,   0.03,   0.10, 163.47,-5.59
6, 12779, 1,    51.83, 5,   coast,   -2.69,    0.00,    0.00, 0.00, 0.00, 2.75,   7.18,  -5.49,  -0.53,-176.15,  67.23,  -3.00,   0.34,   0.04,   0.10, 163.90,-5.59
6, 12779, 1,    51.84, 5,   coast,   -2.06,    0.00,    0.00, 0.00, 0.01, 2.76,   7.81,  -5.37,  -0.63,-175.06,  64.36,   2.01,   0.34,   0.05,   0.10, 164.34,-5.59
6, 12779, 1,    51.85, 5,   coast,   -1.66,    0.00,    0.00, 0.00, 0.00, 2.75,   8.21,  -5.50,  -0.83,-174.08,  61.80,   7.62,   0.34,   0.05,   0.10, 164.81,-5.59
6, 12779, 1,    51.86, 5,   coast,   -0.95,    0.00,    0.00, 0.00, 0.00, 2.75,   8.92,  -5.98,  -0.71,-172.86,  58.75,  13.85,   0.35,   0.06,   0.09, 165.31,-5.59
6, 12779, 1,    51.87, 5,   coast,   -1.15,    0.00,    0.00, 0.00, 0.01, 2.75,   8.72,  -5.23,  -0.63,-171.15,  55.88,  20.56,   0.35,   0.07,   0.09, 165.84,-5.59
6, 12779, 1,    51.88, 5,   coast,   -0.33,    0.00,    0.00, 0.00, 0.01, 2.75,   9.54,  -5.60,  -0.78,-169.99,  53.31,  27.03,   0.35,   0.08,   0.09, 166.40,-5.59
6, 12779, 1,    51.89, 5,   coast,   -1.30,    0.00,    0.00, 0.00, 0.01, 2.75,   8.57,  -5.01,  -0.76,-168.71,  51.18,  33.62,   0.36,   0.09,   0.09, 167.00,-5.59
6, 12779, 1,    51.90, 5,   coast,   -1.25,    0.00,    0.00, 0.00, 0.00, 2.75,   8.62,  -4.42,  -0.80,-167.91,  48.92,  39.12,   0.36,   0.10,   0.09, 167.62,-5.59
6, 12779, 1,    51.91, 5,   coast,   -1.06,    0.00,    0.00, 0.00, 0.00, 2.75,   8.81,  -4.54,  -1.00,-167.18,  46.84,  44.24,   0.36,   0.12,   0.09, 168.27,-5.59
6, 12779, 1,    51.92, 5,   coast,   -0.73,    0.00,    0.00, 0.00, 0.01, 2.75,   9.15,  -4.65,  -1.06,-165.72,  45.01,  49.37,   0.36,   0.13,   0.08, 168.93,-5.59
6, 12779, 1,    51.93, 5,   coast,   -0.40,    0.00,    0.00, 0.00, 0.01, 2.75,   9.48,  -4.26,  -1.55,-164.37,  43.30,  54.07,   0.36,   0.14,   0.08, 169.61,-5.59
6, 12779, 1,    51.94, 5,   coast,   -0.02,    0.00,    0.00, 0.00, 0.00, 2.75,   9.85,  -4.90,  -1.70,-162.79,  40.86,  58.59,   0.37,   0.15,   0.08, 170.28,-5.59
6, 12779, 1,    51.95, 5,   coast,   -0.40,    0.00,    0.00, 0.00, 0.00, 2.75,   9.47,  -4.98,  -1.95,-161.57,  38.73,  63.84,   0.37,   0.16,   0.08, 170.95,-5.59
6, 12779, 1,    51.96, 5,   coast,   -0.71,    0.00,    0.00, 0.00, 0.00, 2.75,   9.16,  -4.78,  -2.07,-160.71,  36.59,  69.39,   0.37,   0.17,   0.08, 171.60,-5.59
6, 12779, 1,    51.97, 5,   coast,   -0.55,    0.00,    0.00, 0.00, 0.00, 2.75,   9.33,  -4.78,  -2.19,-160.04,  33.91,  74.03,   0.37,   0.19,   0.07, 172.20,-5.59
6, 12779, 1,    51.98, 5,   coast,   -0.12,    0.00,    0.00, 0.00, 0.00, 2.75,   9.75,  -4.31,  -2.11,-158.03,  31.22,  78.91,   0.37,   0.20,   0.07, 172.73,-5.59
6, 12779, 1,    51.99, 5,   coast,    0.25,    0.00,    0.00, 0.00, 0.00, 2.75,  10.12,  -3.88,  -2.22,-156.93,  28.41,  83.85,   0.37,   0.21,   0.07, 173.16,-5.59
6, 12779, 1,    52.00, 5,   coast,    0.17,    0.00,    0.00, 0.00, 0.00, 2.75,  10.04,  -3.20,  -2.32,-156.01,  26.09,  87.76,   0.37,   0.22,   0.06, 173.45,-5.59
6, 12779, 1,    52.01, 5,   coast,    0.69,    0.00,    0.00, 0.00, 0.00, 2.76,  10.56,  -3.41,  -2.30,-155.04,  23.59,  91.61,   0.37,   0.24,   0.06, 173.55,-5.59
6, 12779, 1,    52.02, 5,   coast,    1.13,    0.00,    0.00, 0.00, 0.01, 2.75,  11.00,  -2.79,  -2.59,-153.75,  20.78,  94.66,   0.37,   0.25,   0.06, 173.46,-5.59
6, 12779, 1,    52.03, 5,   coast,    1.51,    0.00,    0.00, 0.00, 0.00, 2.75,  11.38,  -2.54,  -2.51,-152.41,  18.40,  97.59,   0.37,   0.26,   0.05, 173.17,-5.59
6, 12779, 1,    52.04, 5,   coast,    1.89,    0.00,    0.00, 0.00, 0.01, 2.75,  11.75,  -2.11,  -2.55,-151.50,  15.11, 100.52,   0.37,   0.28,   0.05, 172.69,-5.59
6, 12779, 1,    52.05, 5,   coast,    1.83,    0.00,    0.00, 0.00, 0.00, 2.75,  11.70,  -1.55,  -2.28,-150.52,  12.79, 102.17,   0.36,   0.29,   0.04, 172.06,-5.59
6, 12779, 1,    52.06, 5,   coast,    1.60,    0.00,    0.00, 0.00, 0.01, 2.75,  11.47,  -1.41,  -2.28,-149.60,  10.28, 103.81,   0.36,   0.30,   0.04, 171.30,-5.59
6, 12779, 1,    52.07, 5,   coast,    0.95,    0.00,    0.00, 0.00, 0.00, 2.75,  10.82,  -0.71,  -2.05,-147.96,   8.15, 104.55,   0.36,   0.32,   0.04, 170.46,-5.59
6, 12779, 1,    52.08, 5,   coast,   -0.30,    0.00,    0.00, 0.00, 0.01, 2.75,   9.57,  -0.14,  -1.84,-146.98,   6.26, 104.55,   0.36,   0.33,   0.03, 169.56,-5.59
6, 12779, 1,    52.09, 5,   coast,   -0.66,    0.00,    0.00, 0.00, 0.01, 2.75,   9.21,   0.55,  -1.75,-146.43,   4.55, 103.87,   0.35,   0.34,   0.03, 168.62,-5.59
6, 12779, 1,    52.10, 5,   coast,   -0.54,    0.00,    0.00, 0.00, 0.01, 2.75,   9.33,   1.26,  -1.78,-145.39,   3.08, 101.80,   0.35,   0.35,   0.02, 167.67,-5.59
6, 12779, 1,    52.11, 5,   coast,   -1.08,    0.00,    0.00, 0.00, 0.01, 2.75,   8.79,   1.47,  -1.56,-144.29,   1.31,  99.11,   0.35,   0.36,   0.02, 166.72,-5.59
6, 12779, 1,    52.12, 5,   coast,   -1.33,    0.00,    0.00, 0.00, 0.00, 2.75,   8.54,   1.64,  -1.29,-143.32,   0.03,  96.67,   0.34,   0.38,   0.01, 165.79,-5.59
6, 12779, 1,    52.13, 5,   coast,   -1.17,    0.00,    0.00, 0.00, 0.01, 2.75,   8.71,   2.08,  -1.27,-142.34,  -1.62,  93.68,   0.34,   0.38,   0.01, 164.87,-5.59
6, 12779, 1,    52.14, 5,   coast,   -1.89,    0.00,    0.00, 0.00, 0.00, 2.76,   7.99,   2.01,  -0.95,-141.30,  -2.66,  90.26,   0.34,   0.40,   0.00, 163.97,-5.59
6, 12779, 1,    52.15, 5,   coast,   -2.16,    0.00,    0.00, 0.00, 0.00, 2.75,   7.72,   2.49,  -1.03,-140.75,  -3.81,  86.97,   0.33,   0.41,  -0.01, 163.10,-5.59
6, 12779, 1,    52.16, 5,   coast,   -2.85,    0.00,    0.00, 0.00, 0.01, 2.75,   7.03,   2.65,  -1.24,-139.23,  -5.10,  83.43,   0.33,   0.41,  -0.01, 162.27,-5.59
6, 12779, 1,    52.17, 5,   coast,   -2.96,    0.00,    0.00, 0.00, 0.00, 2.75,   6.91,   2.90,  -1.11,-138.56,  -6.32,  79.52,   0.32,   0.42,  -0.02, 161.47,-5.59
6, 12779, 1,    52.18, 5,   coast,   -2.81,    0.00,    0.00, 0.01, 0.00, 2.75,   7.06,   3.05,  -1.28,-137.70,  -8.09,  75.37,   0.32,   0.43,  -0.02, 160.71,-5.59
6, 12779, 1,    52.19, 5,   coast,   -2.43,    0.00,    0.00, 0.00, 0.01, 2.75,   7.44,   3.53,  -1.40,-136.97,  -9.67,  71.04,   0.32,   0.44,  -0.03, 160.00,-5.59
6, 12779, 1,    52.20, 5,   coast,   -1.49,    0.00,    0.00, 0.00, 0.00, 2.75,   8.38,   4.61,  -1.61,-136.24, -11.81,  65.85,   0.31,   0.45,  -0.03, 159.34,-5.59
6, 12779, 1,    52.21, 5,   coast,   -0.99,    0.00,    0.00, 0.01, 0.00, 2.75,   8.89,   4.77,  -2.22,-135.26, -15.05,  59.68,   0.31,   0.45,  -0.04, 158.74,-5.59
6, 12779, 1,    52.22, 5,   coast,   -0.36,    0.00,    0.00, 0.00, 0.02, 2.75,   9.51,   5.68,  -2.34,-134.71, -18.40,  52.91,   0.31,   0.46,  -0.04, 158.22,-5.59
6, 12779, 1,    52.23, 5,   coast,    0.12,    0.00,    0.00, 0.00, 0.00, 2.75,   9.99,   6.04,  -2.44,-134.47, -22.98,  45.28,   0.31,   0.46,  -0.05, 157.77,-5.59
6, 12779, 1,    52.24, 5,   coast,   -0.31,    0.00,    0.00, 0.00, 0.00, 2.75,   9.56,   5.92,  -2.31,-133.67, -27.62,  37.35,   0.30,   0.47,  -0.06, 157.41,-5.59
6, 12779, 1,    52.25, 5,   coast,   -0.57,    0.00,    0.00, 0.00, 0.01, 2.75,   9.30,   5.86,  -2.18,-133.43, -32.01,  30.02,   0.30,   0.47,  -0.06, 157.12,-5.59
6, 12779, 1,    52.26, 5,   coast,    0.06,    0.00,    0.00, 0.00, 0.00, 2.75,   9.93,   6.19,  -2.13,-133.49, -36.29,  22.58,   0.30,   0.47,  -0.06, 156.92,-5.59
6, 12779, 1,    52.27, 5,   coast,    0.36,    0.00,    0.00, 0.00, 0.00, 2.75,  10.23,   6.47,  -2.11,-133.31, -40.62,  14.76,   0.30,   0.48,  -0.07, 156.80,-5.59
6, 12779, 1,    52.28, 5,   coast,    0.96,    0.00,    0.00, 0.00, 0.00, 2.75,  10.83,   6.68,  -2.24,-133.49, -44.89,   7.01,   0.30,   0.48,  -0.07, 156.76,-5.59
6, 12779, 1,    52.29, 5,   coast,    0.55,    0.00,    0.00, 0.00, 0.01, 2.75,  10.42,   6.45,  -1.70,-133.80, -49.35,  -0.92,   0.30,   0.48,  -0.08, 156.81,-5.59
6, 12779, 1,    52.30, 5,   coast,   -0.35,    0.00,    0.00, 0.00, 0.00, 2.75,   9.52,   5.58,  -1.19,-133.98, -52.89,  -8.43,   0.30,   0.48,  -0.08, 156.93,-5.59
6, 12779, 1,    52.31, 5,   coast,   -1.43,    0.00,    0.00, 0.00, 0.01, 2.75,   8.44,   4.81,  -0.88,-133.80, -55.27, -13.62,   0.30,   0.48,  -0.09, 157.11,-5.59
6, 12779, 1,    52.32, 5,   coast,   -2.20,    0.00,    0.00, 0.00, 0.00, 2.75,   7.67,   4.55,  -0.79,-133.73, -56.92, -18.56,   0.30,   0.48,  -0.09, 157.34,-5.59
6, 12779, 1,    52.33, 5,   coast,   -2.92,    0.00,    0.00, 0.00, 0.00, 2.75,   6.95,   4.11,  -1.20,-133.86, -58.50, -21.55,   0.30,   0.48,  -0.09, 157.60,-5.59
6, 12779, 1,    52.34, 5,   coast,   -2.92,    0.00,    0.00, 0.00, 0.01, 2.75,   6.95,   4.43,  -1.46,-133.67, -58.75, -24.06,   0.30,   0.48,  -0.10, 157.89,-5.59
6, 12779, 1,    52.35, 5,   coast,   -2.83,    0.00,    0.00, 0.00, 0.00, 2.75,   7.04,   4.81,  -1.46,-133.73, -59.60, -27.05,   0.30,   0.48,  -0.10, 158.21,-5.59
6, 12779, 1,    52.36, 5,   coast,   -2.86,    0.00,    0.00, 0.00, 0.00, 2.75,   7.01,   4.08,  -0.90,-134.04, -59.66, -29.55,   0.30,   0.48,  -0.11, 158.55,-5.59
6, 12779, 1,    52.37, 5,   coast,   -2.35,    0.00,    0.00, 0.00, 0.01, 2.75,   7.53,   4.33,  -0.36,-134.16, -58.81, -31.32,   0.30,   0.48,  -0.11, 158.90,-5.59
6, 12779, 1,    52.38, 5,   coast,   -1.99,    0.00,    0.00, 0.00, 0.00, 2.75,   7.88,   4.40,   0.01,-134.04, -56.92, -33.88,   0.30,   0.48,  -0.11, 159.28,-5.59
6, 12779, 1,    52.39, 5,   coast,   -1.60,    0.00,    0.00, 0.00, 0.01, 2.75,   8.27,   4.26,   0.22,-134.28, -54.66, -35.77,   0.31,   0.48,  -0.12, 159.68,-5.59
6, 12779, 1,    52.40, 5,   coast,   -1.05,    0.00,    0.00, 0.00, 0.01, 2.75,   8.82,   4.57,   0.65,-133.98, -52.03, -38.46,   0.31,   0.48,  -0.12, 160.10,-5.59
6, 12779, 1,    52.41, 5,   coast,   -0.40,    0.00,    0.00, 0.00, 0.00, 2.75,   9.47,   4.58,   1.14,-133.80, -48.37, -41.21,   0.31,   0.48,  -0.13, 160.55,-5.59
6, 12779, 1,    52.42, 5,   coast,    0.11,    0.00,    0.00, 0.00, 0.00, 2.75,   9.98,   4.65,   1.38,-133.80, -44.40, -44.38,   0.31,   0.47,  -0.13, 161.02,-5.59
6, 12779, 1,    52.43, 5,   coast,    0.69,    0.00,    0.00, 0.00, 0.00, 2.75,  10.56,   4.44,   1.75,-133.73, -39.40, -47.80,   0.32,   0.47,  -0.14, 161.53,-5.59
6, 12779, 1,    52.44, 5,   coast,    1.27,    0.00,    0.00, 0.00, 0.01, 2.75,  11.14,   4.49,   2.16,-133.12, -34.27, -50.73,   0.32,   0.47,  -0.14, 162.06,-5.59
6, 12779, 1,    52.45, 5,   coast,    0.99,    0.00,    0.00, 0.00, 0.01, 2.75,  10.86,   4.26,   2.28,-133.06, -28.78, -54.08,   0.32,   0.46,  -0.15, 162.63,-5.59
6, 12779, 1,    52.46, 5,   coast,    0.24,    0.00,    0.00, 0.00, 0.02, 2.75,  10.11,   3.71,   1.95,-132.45, -23.35, -57.08,   0.33,   0.46,  -0.15, 163.22,-5.59
6, 12779, 1,    52.47, 5,   coast,    0.32,    0.00,    0.00, 0.00, 0.00, 2.75,  10.19,   3.72,   1.90,-131.60, -18.46, -60.00,   0.33,   0.46,  -0.16, 163.84,-5.59
6, 12779, 1,    52.48, 5,   coast,   -0.14,    0.00,    0.00, 0.00, 0.01, 2.75,   9.73,   3.06,   1.60,-132.03, -13.46, -62.45,   0.33,   0.45,  -0.16, 164.48,-5.59
6, 12779, 1,    52.49, 5,   coast,   -0.32,    0.00,    0.00, 0.00, 0.01, 2.75,   9.56,   2.69,   1.58,-131.29,  -8.88, -64.52,   0.34,   0.45,  -0.17, 165.13,-5.59
6, 12779, 1,    52.50, 5,   coast,   -0.01,    0.00,    0.00, 0.00, 0.00, 2.75,   9.86,   2.65,   1.57,-130.81,  -4.24, -66.35,   0.34,   0.44,  -0.18, 165.79,-5.59
6, 12779, 1,    52.51, 5,   coast,    0.10,    0.00,    0.00, 0.00, 0.01, 2.75,   9.97,   2.53,   1.67,-130.50,  -0.09, -67.94,   0.34,   0.44,  -0.18, 166.45,-5.59
6, 12779, 1,    52.52, 5,   coast,    0.33,    0.00,    0.00, 0.00, 0.00, 2.75,  10.20,   2.08,   1.94,-130.74,   4.18, -69.89,   0.35,   0.43,  -0.19, 167.12,-5.59
6, 12779, 1,    52.53, 5,   coast,    0.18,    0.00,    0.00, 0.00, 0.00, 2.76,  10.05,   1.72,   1.52,-130.32,   8.64, -71.54,   0.35,   0.43,  -0.20, 167.78,-5.59
6, 12779, 1,    52.54, 5,   coast,   -0.15,    0.00,    0.00, 0.00, 0.01, 2.76,   9.72,   1.46,   1.62,-129.40,  12.24, -72.52,   0.36,   0.42,  -0.21, 168.42,-5.59
6, 12779, 1,    52.55, 5,   coast,   -0.56,    0.00,    0.00, 0.00, 0.00, 2.75,   9.31,   0.93,   1.57,-129.65,  16.39, -72.70,   0.36,   0.41,  -0.21, 169.02,-5.59
6, 12779, 1,    52.56, 5,   coast,   -0.55,    0.00,    0.00, 0.00, 0.00, 2.75,   9.32,   0.56,   1.56,-129.89,  20.11, -73.55,   0.36,   0.41,  -0.22, 169.59,-5.59
6, 12779, 1,    52.57, 5,   coast,   -0.32,    0.00,    0.00, 0.00, 0.01, 2.75,   9.56,   0.42,   1.62,-129.16,  23.53, -73.01,   0.37,   0.40,  -0.23, 170.09,-5.59
6, 12779, 1,    52.58, 5,   coast,    0.22,    0.00,    0.00, 0.00, 0.01, 2.75,  10.09,   0.12,   1.67,-128.79,  27.19, -72.76,   0.37,   0.39,  -0.24, 170.52,-5.59
6, 12779, 1,    52.59, 5,   coast,    1.09,    0.00,    0.00, 0.00, 0.00, 2.75,  10.96,  -0.14,   2.03,-128.36,  31.10, -72.09,   0.37,   0.39,  -0.24, 170.86,-5.59
6, 12779, 1,    52.60, 5,   coast,    0.60,    0.00,    0.00, 0.00, 0.00, 2.75,  10.47,  -0.45,   2.11,-128.18,  35.49, -71.42,   0.37,   0.38,  -0.25, 171.09,-5.59
6, 12779, 1,    52.61, 5,   coast,    0.27,    0.00,    0.00, 0.00, 0.01, 2.75,  10.14,  -0.60,   1.92,-127.88,  39.89, -70.08,   0.37,   0.37,  -0.26, 171.19,-5.59
